UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
716,L47895,L,297.4,308.6,1324,59.1,118,0,0,0,0,0,0,client_1
9983,M24842,M,298.7,308.4,1507,45.7,192,0,0,0,0,0,0,client_1
8241,L55420,L,299.0,310.4,1483,41.5,96,0,0,0,0,0,0,client_1
8918,M23777,M,297.1,308.2,1529,37.9,183,0,0,0,0,0,0,client_1
9512,L56691,L,299.1,310.3,1449,40.7,40,0,0,0,0,0,0,client_1
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,client_1
3671,L50850,L,302.3,311.7,1701,27.5,145,0,0,0,0,0,0,client_1
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,client_1
5345,L52524,L,303.4,312.8,1360,50.8,94,0,0,0,0,0,0,client_1
3299,L50478,L,301.2,310.3,1499,38.1,61,0,0,0,0,0,0,client_1
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,client_1
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,client_1
519,L47698,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,0,client_1
3958,L51137,L,302.2,311.4,1510,44.9,33,0,0,0,0,0,0,client_1
9600,L56779,L,299.0,310.1,1463,37.4,56,0,0,0,0,0,0,client_1
2224,L49403,L,299.6,309.0,1413,48.5,153,0,0,0,0,0,0,client_1
4952,L52131,L,303.8,312.7,1596,36.6,134,0,0,0,0,0,0,client_1
5779,M20638,M,301.7,311.1,1489,41.4,108,0,0,0,0,0,0,client_1
1430,M16289,M,298.9,310.0,1456,43.8,15,0,0,0,0,0,0,client_1
6910,L54089,L,300.8,311.2,1376,48.1,172,0,0,0,0,0,0,client_1
1776,L48955,L,298.5,308.0,1404,48.1,32,0,0,0,0,0,0,client_1
4279,L51458,L,302.0,310.1,1409,50.4,172,0,0,0,0,0,0,client_1
8930,M23789,M,297.4,308.4,1620,35.8,215,0,0,0,0,0,0,client_1
3728,L50907,L,302.3,311.2,1786,24.3,81,0,0,0,0,0,0,client_1
2125,L49304,L,299.2,308.9,1430,39.1,117,0,0,0,0,0,0,client_1
1395,L48574,L,299.1,310.4,1527,44.0,149,0,0,0,0,0,0,client_1
7845,L55024,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,client_1
9657,L56836,L,299.0,310.1,1623,33.0,210,0,0,0,0,0,0,client_1
8122,L55301,L,300.2,311.6,1827,27.0,22,0,0,0,0,0,0,client_1
766,L47945,L,296.9,308.0,1332,53.9,7,0,0,0,0,0,0,client_1
9796,L56975,L,298.5,309.3,1623,33.1,109,0,0,0,0,0,0,client_1
6653,H36066,H,301.5,310.4,1580,35.7,161,0,0,0,0,0,0,client_1
8549,L55728,L,298.5,309.4,1578,36.3,71,0,0,0,0,0,0,client_1
2002,L49181,L,298.4,308.2,1604,34.9,11,0,0,0,0,0,0,client_1
5313,L52492,L,303.6,312.9,1873,23.5,7,0,0,0,0,0,0,client_1
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,client_1
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,client_1
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,client_1
9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,client_1
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,client_1
8893,L56072,L,297.6,308.8,1475,43.0,119,0,0,0,0,0,0,client_1
3650,L50829,L,302.2,311.5,1481,40.4,93,0,0,0,0,0,0,client_1
7736,L54915,L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,client_1
3380,M18239,M,301.4,310.7,1459,37.7,40,0,0,0,0,0,0,client_1
8603,L55782,L,297.4,308.1,1729,31.7,204,0,0,0,0,0,0,client_1
2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0,client_1
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,client_1
7339,L54518,L,299.8,310.5,1496,38.8,215,0,0,0,0,0,0,client_1
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,client_1
9610,L56789,L,299.0,310.1,1470,40.3,83,0,0,0,0,0,0,client_1
4036,L51215,L,302.0,310.8,1454,36.6,0,0,0,0,0,0,0,client_1
3807,M18666,M,302.3,310.9,1360,44.0,67,1,0,1,0,0,0,client_1
5715,L52894,L,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,client_1
8087,L55266,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0,client_1
3833,M18692,M,302.2,310.9,1465,43.5,140,0,0,0,0,0,0,client_1
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,client_1
4742,L51921,L,303.2,311.3,1393,52.9,12,0,0,0,0,0,0,client_1
5907,L53086,L,300.7,310.3,1533,35.6,198,0,0,0,0,0,0,client_1
3591,L50770,L,301.8,310.6,1403,46.8,151,0,0,0,0,0,0,client_1
8866,L56045,L,297.9,309.0,1290,49.8,43,0,0,0,0,0,0,client_1
4472,L51651,L,302.8,310.6,1670,29.1,2,0,0,0,0,0,0,client_1
2239,L49418,L,299.3,308.6,1474,49.6,191,0,0,0,0,0,0,client_1
2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0,client_1
7860,M22719,M,300.5,311.9,1370,44.8,20,0,0,0,0,0,0,client_1
2461,L49640,L,299.0,308.6,1466,46.4,112,0,0,0,0,0,0,client_1
2682,L49861,L,299.8,309.5,1545,32.2,18,0,0,0,0,0,0,client_1
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,client_1
9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,client_1
2013,L49192,L,298.6,308.4,1397,46.4,36,0,0,0,0,0,0,client_1
4798,L51977,L,303.5,312.5,1380,46.1,166,0,0,0,0,0,0,client_1
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,client_1
1962,L49141,L,297.8,307.5,1448,51.2,107,0,0,0,0,0,0,client_1
3279,L50458,L,301.3,310.0,1506,40.8,11,0,0,0,0,0,0,client_1
6047,L53226,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0,client_1
9603,L56782,L,298.9,310.2,1705,32.5,63,0,0,0,0,0,0,client_1
2297,L49476,L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0,client_1
1624,L48803,L,297.7,307.6,1921,22.9,68,0,0,0,0,0,0,client_1
3585,L50764,L,301.8,310.6,1192,68.9,135,0,0,0,0,0,0,client_1
7400,L54579,L,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,client_1
3320,L50499,L,301.4,310.4,1689,30.6,110,0,0,0,0,0,0,client_1
3888,L51067,L,302.4,311.2,1448,50.5,53,0,0,0,0,0,0,client_1
7206,L54385,L,299.8,309.7,1483,39.6,87,0,0,0,0,0,0,client_1
2104,M16963,M,299.3,309.1,1376,46.7,49,0,0,0,0,0,0,client_1
4089,L51268,L,301.9,310.5,1477,42.4,128,0,0,0,0,0,0,client_1
2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,client_1
5501,L52680,L,302.7,312.1,1601,35.2,31,0,0,0,0,0,0,client_1
9319,L56498,L,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,client_1
1245,L48424,L,297.1,308.4,1726,28.4,202,0,0,0,0,0,0,client_1
3277,L50456,L,301.3,310.0,1438,40.9,7,0,0,0,0,0,0,client_1
8209,L55388,L,299.2,310.7,1477,44.0,19,0,0,0,0,0,0,client_1
8663,L55842,L,297.5,308.6,1514,36.9,134,0,0,0,0,0,0,client_1
4826,L52005,L,303.3,311.8,1692,30.6,18,0,0,0,0,0,0,client_1
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,client_1
1410,L48589,L,298.9,310.1,1466,42.5,187,0,0,0,0,0,0,client_1
2085,L49264,L,299.5,309.3,1442,46.2,5,0,0,0,0,0,0,client_1
5159,L52338,L,304.1,313.3,1459,50.3,39,0,0,0,0,0,0,client_1
1164,L48343,L,296.9,307.9,1367,47.1,204,0,0,0,0,0,0,client_1
3236,L50415,L,300.8,309.4,1946,20.5,111,0,0,0,0,0,0,client_1
1786,L48965,L,298.2,308.0,1538,38.2,59,0,0,0,0,0,0,client_1
3182,L50361,L,300.2,309.4,1527,37.0,194,0,0,0,0,0,0,client_1
1831,L49010,L,297.8,307.3,1859,24.0,178,0,0,0,0,0,0,client_1
1969,L49148,L,298.0,307.6,1281,50.8,122,0,0,0,0,0,0,client_1
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,client_1
9823,L57002,L,298.5,309.4,1360,60.9,187,1,0,0,0,1,0,client_1
2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,client_1
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,client_1
8481,L55660,L,298.4,309.6,1477,35.6,101,0,0,0,0,0,0,client_1
5769,L52948,L,301.7,311.3,1421,45.9,85,0,0,0,0,0,0,client_1
4462,L51641,L,302.7,310.5,1642,30.8,195,0,0,0,0,0,0,client_1
4181,L51360,L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,client_1
7107,L54286,L,300.8,310.5,1482,39.0,47,0,0,0,0,0,0,client_1
4469,L51648,L,302.7,310.5,1725,29.0,209,0,0,0,0,0,0,client_1
2851,L50030,L,300.4,309.3,1671,35.0,209,0,0,0,0,0,0,client_1
7139,L54318,L,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,client_1
2581,L49760,L,299.3,309.1,1293,53.7,189,0,0,0,0,0,0,client_1
5754,L52933,L,302.2,311.6,1416,54.1,48,0,0,0,0,0,0,client_1
4511,L51690,L,302.4,310.2,1346,62.4,106,1,0,1,0,0,0,client_1
3989,L51168,L,302.2,311.3,1554,40.2,118,0,0,0,0,0,0,client_1
5847,L53026,L,301.4,311.3,1674,33.3,46,0,0,0,0,0,0,client_1
8713,L55892,L,297.2,308.6,1652,32.1,52,0,0,0,0,0,0,client_1
8400,L55579,L,298.6,309.7,1294,59.4,104,0,0,0,0,0,0,client_1
7888,L55067,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0,client_1
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,client_1
3992,L51171,L,302.3,311.3,1682,34.4,127,0,0,0,0,0,0,client_1
2849,M17708,M,300.3,309.3,1391,57.9,204,0,0,0,0,0,0,client_1
564,L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0,client_1
8288,L55467,L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0,client_1
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0,client_1
7606,H37019,H,300.4,311.3,2026,20.3,26,0,0,0,0,0,0,client_1
4913,L52092,L,303.5,312.2,1511,37.1,27,0,0,0,0,0,0,client_1
8902,L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0,client_1
9570,M24429,M,299.8,311.0,1948,20.0,185,0,0,0,0,0,0,client_1
65,L47244,L,299.0,309.1,1523,38.6,177,0,0,0,0,0,0,client_1
9261,L56440,L,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,client_1
4711,L51890,L,303.4,311.7,1673,32.2,166,0,0,0,0,0,0,client_1
8805,M23664,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0,client_1
1257,M16116,M,297.5,308.9,1535,37.7,12,0,0,0,0,0,0,client_1
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,client_1
733,L47912,L,297.2,308.6,1924,22.1,163,0,0,0,0,0,0,client_1
577,H29990,H,297.7,309.7,1440,51.1,191,0,0,0,0,0,0,client_1
9763,L56942,L,298.6,309.7,1925,22.1,7,0,0,0,0,0,0,client_1
2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,0,client_1
5818,L52997,L,301.3,311.0,1542,35.1,204,0,0,0,0,0,0,client_1
3125,L50304,L,300.1,309.4,1568,39.7,42,0,0,0,0,0,0,client_1
6868,L54047,L,301.0,311.3,1342,50.9,60,0,0,0,0,0,0,client_1
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,client_1
6636,L53815,L,301.5,310.5,1534,39.3,119,0,0,0,0,0,0,client_1
1213,L48392,L,296.9,307.9,1359,56.5,110,0,0,0,0,0,0,client_1
7651,L54830,L,300.3,311.4,1343,57.7,142,0,0,0,0,0,0,client_1
1381,L48560,L,298.7,310.1,1786,27.7,114,0,0,0,0,0,0,client_1
8275,L55454,L,298.9,310.5,1640,29.2,195,0,0,0,0,0,0,client_1
5958,L53137,L,300.7,310.9,1637,37.2,115,0,0,0,0,0,0,client_1
9521,L56700,L,299.0,310.1,1375,48.9,59,0,0,0,0,0,0,client_1
8216,L55395,L,299.1,310.5,1437,43.1,40,0,0,0,0,0,0,client_1
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,client_1
7017,L54196,L,300.6,310.5,1509,43.1,31,0,0,0,0,0,0,client_1
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,client_1
8803,L55982,L,297.4,308.6,1524,43.1,73,0,0,0,0,0,0,client_1
9914,L57093,L,298.5,308.8,1589,30.6,11,0,0,0,0,0,0,client_1
2563,L49742,L,299.3,309.1,1551,39.1,147,0,0,0,0,0,0,client_1
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,client_1
8082,L55261,L,300.2,311.6,1356,53.5,132,0,0,0,0,0,0,client_1
8116,L55295,L,300.4,311.8,1367,57.2,10,0,0,0,0,0,0,client_1
1874,L49053,L,298.4,308.1,1367,57.8,92,0,0,0,0,0,0,client_1
1422,L48601,L,298.7,309.8,1589,31.8,217,0,0,0,0,0,0,client_1
9021,L56200,L,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,client_1
765,L47944,L,296.8,307.9,1337,56.5,5,0,0,0,0,0,0,client_1
6903,L54082,L,301.0,311.6,1461,40.6,154,0,0,0,0,0,0,client_1
2499,L49678,L,299.1,308.9,1467,47.2,218,0,0,0,0,0,0,client_1
5788,L52967,L,301.7,311.3,1584,38.8,132,0,0,0,0,0,0,client_1
7151,L54330,L,300.2,309.8,1401,49.3,163,0,0,0,0,0,0,client_1
9947,L57126,L,298.3,307.9,1502,42.0,103,0,0,0,0,0,0,client_1
1241,L48420,L,297.2,308.6,1636,31.3,192,0,0,0,0,0,0,client_1
4697,L51876,L,303.4,311.6,1449,41.7,132,0,0,0,0,0,0,client_1
6721,L53900,L,301.3,310.6,1458,48.0,104,0,0,0,0,0,0,client_1
5168,L52347,L,304.2,313.4,1639,32.7,63,0,0,0,0,0,0,client_1
1817,L48996,L,298.1,307.6,1460,46.5,143,0,0,0,0,0,0,client_1
7096,L54275,L,300.6,310.1,1485,49.9,19,0,0,0,0,0,0,client_1
5215,L52394,L,303.7,312.7,1572,37.2,192,0,0,0,0,0,0,client_1
8205,L55384,L,299.4,310.9,1751,27.8,10,0,0,0,0,0,0,client_1
653,L47832,L,297.7,309.2,1391,44.5,159,0,0,0,0,0,0,client_1
8203,L55382,L,299.3,310.9,1669,32.4,5,0,0,0,0,0,0,client_1
2938,L50117,L,300.7,309.6,1810,26.0,195,0,0,0,0,0,0,client_1
2901,L50080,L,300.5,309.3,1574,33.5,101,0,0,0,0,0,0,client_1
3451,L50630,L,301.6,310.6,1506,43.4,222,0,0,0,0,0,0,client_1
1551,L48730,L,298.4,308.9,1638,32.4,109,0,0,0,0,0,0,client_1
5493,M20352,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,client_1
5773,L52952,L,301.6,311.3,1706,29.9,93,0,0,0,0,0,0,client_1
8261,H37674,H,299.1,310.6,1332,48.0,148,0,0,0,0,0,0,client_1
2834,L50013,L,300.3,309.2,1807,26.4,169,0,0,0,0,0,0,client_1
2435,M17294,M,299.0,308.2,1358,42.7,50,0,0,0,0,0,0,client_1
9067,L56246,L,297.2,308.3,1656,30.3,124,0,0,0,0,0,0,client_1
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,client_1
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,client_1
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,client_1
841,L48020,L,296.6,307.5,1582,37.9,197,0,0,0,0,0,0,client_1
4781,L51960,L,303.7,312.4,1404,46.6,119,0,0,0,0,0,0,client_1
2258,L49437,L,299.1,308.3,1892,25.2,34,0,0,0,0,0,0,client_1
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,client_1
4103,L51282,L,302.0,310.4,1450,46.6,165,0,0,0,0,0,0,client_1
6309,M21168,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,client_1
906,L48085,L,295.6,306.1,1474,41.2,156,0,0,0,0,0,0,client_1
8034,L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0,client_1
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,client_1
4412,L51591,L,302.5,310.3,1688,31.6,66,0,0,0,0,0,0,client_1
890,L48069,L,295.6,306.1,1389,46.2,113,0,0,0,0,0,0,client_1
5277,L52456,L,303.5,313.0,1606,34.0,126,0,0,0,0,0,0,client_1
4976,L52155,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0,client_1
2044,M16903,M,299.2,309.0,1597,30.3,115,0,0,0,0,0,0,client_1
3583,L50762,L,301.8,310.6,1395,50.5,131,0,0,0,0,0,0,client_1
2296,L49475,L,299.4,308.7,1512,37.2,126,0,0,0,0,0,0,client_1
6042,M20901,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0,client_1
1211,L48390,L,297.0,308.1,1537,39.0,103,0,0,0,0,0,0,client_1
9479,L56658,L,298.8,309.6,1890,24.0,173,0,0,0,0,0,0,client_1
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,client_1
3081,M17940,M,299.9,309.2,1539,43.2,132,0,0,0,0,0,0,client_1
8028,L55207,L,300.6,311.9,1425,44.9,224,0,0,0,0,0,0,client_1
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,client_1
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,client_1
6633,L53812,L,301.4,310.4,1301,51.2,112,0,0,0,0,0,0,client_1
4829,L52008,L,303.5,311.9,1515,39.2,24,0,0,0,0,0,0,client_1
9349,L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,client_1
3926,L51105,L,302.6,311.6,1638,29.6,160,0,0,0,0,0,0,client_1
837,L48016,L,296.6,307.4,1368,45.1,185,0,0,0,0,0,0,client_1
1007,L48186,L,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,client_1
8668,M23527,M,297.5,308.8,1455,46.1,147,0,0,0,0,0,0,client_1
9008,L56187,L,297.4,308.0,1383,46.2,188,0,0,0,0,0,0,client_1
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,client_1
9740,L56919,L,298.9,310.0,1515,42.9,170,0,0,0,0,0,0,client_1
7378,L54557,L,299.5,310.0,1349,52.7,92,0,0,0,0,0,0,client_1
6933,L54112,L,300.8,311.4,1322,67.2,18,1,0,0,1,0,0,client_1
1967,L49146,L,297.9,307.6,1515,40.5,118,0,0,0,0,0,0,client_1
1345,L48524,L,298.5,310.1,1809,28.9,20,0,0,0,0,0,0,client_1
6856,M21715,M,301.1,311.3,1654,30.7,28,0,0,0,0,0,0,client_1
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,client_1
5918,L53097,L,300.6,310.2,1341,52.6,21,0,0,0,0,0,0,client_1
1003,L48182,L,296.3,307.2,1646,35.0,192,0,0,0,0,0,0,client_1
9337,L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,client_1
2016,L49195,L,298.5,308.2,1301,66.3,42,1,0,0,1,0,0,client_1
2448,L49627,L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0,client_1
3063,L50242,L,299.9,309.0,1553,40.0,88,0,0,0,0,0,0,client_1
8856,L56035,L,297.7,308.9,1662,28.1,19,0,0,0,0,0,0,client_1
623,M15482,M,298.4,310.2,1725,32.0,80,0,0,0,0,0,0,client_1
6450,L53629,L,300.6,310.2,1519,44.6,69,0,0,0,0,0,0,client_1
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,client_1
7992,L55171,L,301.1,312.3,1534,39.0,129,0,0,0,0,0,0,client_1
5205,L52384,L,303.7,312.7,1989,22.4,166,0,0,0,0,0,0,client_1
9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,client_1
5410,L52589,L,302.7,312.4,1433,44.2,17,0,0,0,0,0,0,client_1
920,L48099,L,295.4,305.8,1407,50.7,192,0,0,0,0,0,0,client_1
9530,L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0,client_1
7625,L54804,L,300.6,311.7,1507,45.5,74,0,0,0,0,0,0,client_1
4479,L51658,L,302.5,310.2,1477,41.6,16,0,0,0,0,0,0,client_1
3748,L50927,L,302.5,311.1,1499,38.8,135,0,0,0,0,0,0,client_1
1921,L49100,L,298.1,307.9,2161,17.5,5,0,0,0,0,0,0,client_1
8104,M22963,M,300.3,311.9,1429,41.6,184,0,0,0,0,0,0,client_1
7363,L54542,L,299.5,310.0,1594,35.1,54,0,0,0,0,0,0,client_1
9166,L56345,L,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,client_1
3338,L50517,L,301.6,310.8,1564,34.1,150,0,0,0,0,0,0,client_1
8047,L55226,L,300.6,311.8,1471,41.4,39,0,0,0,0,0,0,client_1
8092,L55271,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,0,client_1
2202,L49381,L,299.8,309.0,1567,36.1,95,0,0,0,0,0,0,client_1
1108,M15967,M,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,client_1
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,client_1
3504,L50683,L,301.7,310.8,1493,47.6,145,0,0,0,0,0,0,client_1
5454,L52633,L,303.0,312.6,1451,42.1,125,0,0,0,0,0,0,client_1
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,client_1
1017,M15876,M,296.3,307.2,1319,68.3,24,1,0,0,1,0,0,client_1
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,client_1
2606,L49785,L,299.4,309.2,1552,37.4,37,0,0,0,0,0,0,client_1
3283,L50462,L,301.2,309.9,1515,40.9,21,0,0,0,0,0,0,client_1
8058,L55237,L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0,client_1
4001,L51180,L,302.1,311.2,1422,50.3,146,0,0,0,0,0,0,client_1
1563,L48742,L,298.2,308.3,2216,16.8,139,0,0,0,0,0,0,client_1
3843,L51022,L,302.5,311.2,1545,40.1,165,0,0,0,0,0,0,client_1
2918,L50097,L,300.6,309.5,1516,39.0,142,0,0,0,0,0,0,client_1
7186,L54365,L,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,client_1
82,L47261,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,client_1
1169,L48348,L,297.1,308.1,1584,36.8,215,0,0,0,0,0,0,client_1
6423,L53602,L,300.3,309.9,1377,55.3,4,0,0,0,0,0,0,client_1
2571,L49750,L,299.6,309.2,1713,26.5,167,0,0,0,0,0,0,client_1
7326,L54505,L,299.9,310.4,1419,45.7,178,0,0,0,0,0,0,client_1
7517,M22376,M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,client_1
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,client_1
8786,L55965,L,297.5,308.6,1694,27.1,36,0,0,0,0,0,0,client_1
6379,L53558,L,300.0,309.6,1514,44.6,98,0,0,0,0,0,0,client_1
8067,L55246,L,300.4,311.9,1868,21.3,92,0,0,0,0,0,0,client_1
7329,L54508,L,300.0,310.5,1517,42.2,186,0,0,0,0,0,0,client_1
8059,L55238,L,300.3,311.6,1515,44.9,69,0,0,0,0,0,0,client_1
5955,L53134,L,300.8,310.9,1732,25.7,109,0,0,0,0,0,0,client_1
3243,L50422,L,300.9,309.6,1384,42.4,131,0,0,0,0,0,0,client_1
2614,M17473,M,299.3,309.1,1571,38.3,59,0,0,0,0,0,0,client_1
7984,L55163,L,301.0,312.2,1601,33.0,109,0,0,0,0,0,0,client_1
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0,client_1
2752,L49931,L,299.7,309.1,1417,50.1,187,0,0,0,0,0,0,client_1
4281,L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0,client_1
7273,L54452,L,300.2,310.3,1202,59.5,40,0,0,0,0,0,0,client_1
4306,L51485,L,301.6,310.1,1687,26.6,16,0,0,0,0,0,0,client_1
6987,L54166,L,300.7,311.1,1688,30.7,161,0,0,0,0,0,0,client_1
2354,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0,client_1
9574,L56753,L,299.7,310.9,1491,40.1,195,0,0,0,0,0,0,client_1
971,L48150,L,295.8,306.5,1568,35.1,111,0,0,0,0,0,0,client_1
4163,L51342,L,302.0,310.4,1591,29.8,105,0,0,0,0,0,0,client_1
4775,L51954,L,303.6,312.0,1827,23.3,103,0,0,0,0,0,0,client_1
2219,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0,client_1
4284,M19143,M,301.8,309.9,1334,61.0,182,1,0,1,0,0,0,client_1
3069,H32482,H,300.0,309.0,1622,31.8,103,0,0,0,0,0,0,client_1
4249,L51428,L,302.6,311.0,1506,37.2,95,0,0,0,0,0,0,client_1
4641,L51820,L,303.1,311.2,1435,40.1,219,0,0,0,0,0,0,client_1
2337,L49516,L,299.2,308.4,1434,46.8,2,0,0,0,0,0,0,client_1
2271,L49450,L,299.3,308.6,1437,48.1,67,0,0,0,0,0,0,client_1
8373,M23232,M,298.8,309.7,1448,44.8,31,0,0,0,0,0,0,client_1
6510,L53689,L,301.1,310.1,1564,36.8,7,0,0,0,0,0,0,client_1
2873,L50052,L,300.8,309.6,1680,28.7,22,0,0,0,0,0,0,client_1
2893,L50072,L,300.7,309.6,1329,54.3,80,0,0,0,0,0,0,client_1
3871,L51050,L,302.7,311.8,1461,46.1,10,0,0,0,0,0,0,client_1
6412,M21271,M,300.4,310.0,1560,42.3,186,0,0,0,0,0,0,client_1
2778,L49957,L,300.1,309.4,1464,41.7,30,0,0,0,0,0,0,client_1
4202,L51381,L,302.4,311.0,2211,15.4,203,0,0,0,0,0,0,client_1
7130,L54309,L,300.6,310.0,1635,31.0,107,0,0,0,0,0,0,client_1
4464,L51643,L,302.8,310.6,2016,19.9,199,0,0,0,0,0,0,client_1
7982,L55161,L,301.0,312.3,1445,36.4,105,0,0,0,0,0,0,client_1
4307,L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0,client_1
2815,L49994,L,300.0,309.3,1395,56.5,122,0,0,0,0,0,0,client_1
8364,L55543,L,298.8,309.7,1582,45.0,11,0,0,0,0,0,0,client_1
5607,L52786,L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,client_1
561,L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0,client_1
4339,L51518,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0,client_1
2807,L49986,L,300.0,309.3,1364,41.2,104,0,0,0,0,0,0,client_1
7949,L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0,client_1
8958,L56137,L,297.4,308.1,1348,53.7,68,0,0,0,0,0,0,client_1
7402,L54581,L,299.8,310.8,1409,51.9,154,0,0,0,0,0,0,client_1
