UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
1917,L49096,L,298.0,307.7,1387,50.8,204,0,0,0,0,0,0,client_4
2194,M17053,M,299.5,308.9,1448,42.9,74,0,0,0,0,0,0,client_4
1787,L48966,L,298.4,308.2,1618,33.0,61,0,0,0,0,0,0,client_4
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,client_4
4183,L51362,L,302.4,310.7,1362,54.8,155,1,0,1,0,0,0,client_4
2413,L49592,L,299.1,308.6,1408,46.7,196,0,0,0,0,0,0,client_4
7915,H37328,H,300.7,312.1,1490,43.1,159,0,0,0,0,0,0,client_4
8964,M23823,M,297.2,307.9,1687,30.4,82,0,0,0,0,0,0,client_4
2472,L49651,L,298.9,308.4,1301,51.1,138,0,0,0,0,0,0,client_4
4079,H33492,H,302.1,310.7,1294,62.4,101,1,0,1,0,0,0,client_4
5489,L52668,L,302.7,312.2,1450,52.1,213,1,0,0,0,1,0,client_4
8522,L55701,L,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,client_4
8505,L55684,L,298.4,309.7,1419,41.3,159,0,0,0,0,0,0,client_4
876,M15735,M,295.8,306.3,1444,45.5,76,0,0,0,0,0,0,client_4
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,client_4
9334,L56513,L,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,client_4
9003,L56182,L,297.1,307.8,1477,36.6,177,0,0,0,0,0,0,client_4
2516,L49695,L,298.8,308.5,1490,35.0,29,0,0,0,0,0,0,client_4
5874,M20733,M,301.5,311.1,1396,43.5,112,0,0,0,0,0,0,client_4
3516,M18375,M,301.9,311.1,1605,40.0,179,0,0,0,0,0,0,client_4
7276,L54455,L,300.2,310.3,1514,38.7,48,0,0,0,0,0,0,client_4
4993,L52172,L,303.8,312.9,1573,34.6,14,0,0,0,0,0,0,client_4
8265,M23124,M,299.1,310.6,1397,49.5,165,0,0,0,0,0,0,client_4
5179,H34592,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0,client_4
8195,L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0,client_4
9522,M24381,M,298.9,310.1,1484,40.4,61,0,0,0,0,0,0,client_4
2116,L49295,L,299.4,309.0,1404,47.3,86,0,0,0,0,0,0,client_4
630,L47809,L,298.3,310.1,1523,45.9,99,0,0,0,0,0,0,client_4
2876,M17735,M,300.5,309.4,1877,23.8,31,0,0,0,0,0,0,client_4
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,client_4
2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0,client_4
9968,M24827,M,298.3,307.9,1609,32.4,151,0,0,0,0,0,0,client_4
7436,L54615,L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,client_4
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,client_4
1913,M16772,M,298.0,307.7,1621,34.9,194,0,0,0,0,0,0,client_4
8987,M23846,M,297.1,307.8,1443,43.9,137,0,0,0,0,0,0,client_4
3677,M18536,M,302.2,311.5,1562,38.0,162,0,0,0,0,0,0,client_4
2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0,client_4
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,client_4
2989,M17848,M,300.6,309.8,1532,42.5,130,0,0,0,0,0,0,client_4
2062,L49241,L,299.7,309.6,1359,50.7,161,0,0,0,0,0,0,client_4
1114,M15973,M,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,client_4
6852,M21711,M,301.0,311.2,1394,41.3,16,0,0,0,0,0,0,client_4
952,H30365,H,295.6,306.3,1509,35.8,60,0,0,0,0,0,0,client_4
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,client_4
9184,L56363,L,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,client_4
4765,M19624,M,303.7,312.0,1402,48.6,76,0,0,0,0,0,0,client_4
9971,H39384,H,298.4,308.1,1891,24.7,158,0,0,0,0,0,0,client_4
1094,M15953,M,296.8,307.5,1443,39.2,13,0,0,0,0,0,0,client_4
6935,L54114,L,300.8,311.4,1536,40.9,22,0,0,0,0,0,0,client_4
5869,L53048,L,301.5,311.1,1731,27.9,101,0,0,0,0,0,0,client_4
8475,M23334,M,298.5,309.7,1523,44.6,83,0,0,0,0,0,0,client_4
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,client_4
4799,L51978,L,303.5,312.5,1457,46.4,168,0,0,0,0,0,0,client_4
8701,M23560,M,297.3,308.7,1451,43.8,24,0,0,0,0,0,0,client_4
3674,H33087,H,302.3,311.7,1449,44.5,152,0,0,0,0,0,0,client_4
5073,L52252,L,304.1,313.0,1408,45.3,28,0,0,0,0,0,0,client_4
3154,M18013,M,300.5,309.9,1483,49.3,124,0,0,0,0,0,0,client_4
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,client_4
7594,L54773,L,300.5,311.2,1270,67.5,208,1,0,0,0,1,0,client_4
1803,H31216,H,298.1,307.6,1496,44.1,104,0,0,0,0,0,0,client_4
6628,M21487,M,301.7,310.6,1876,22.1,99,0,0,0,0,0,0,client_4
5846,M20705,M,301.4,311.2,1727,26.5,43,0,0,0,0,0,0,client_4
9783,L56962,L,298.7,309.9,1404,47.1,64,0,0,0,0,0,0,client_4
6119,M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,client_4
2572,M17431,M,299.5,309.2,1497,40.9,169,0,0,0,0,0,0,client_4
778,L47957,L,296.7,307.8,1382,47.5,37,0,0,0,0,0,0,client_4
6034,L53213,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0,client_4
3139,L50318,L,300.4,309.9,1376,43.5,74,0,0,0,0,0,0,client_4
193,H29606,H,298.2,308.4,1398,51.8,76,0,0,0,0,0,0,client_4
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,client_4
5084,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0,client_4
1914,M16773,M,298.0,307.8,1492,40.2,197,0,0,0,0,0,0,client_4
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,client_4
1268,M16127,M,298.1,309.6,1549,38.7,43,0,0,0,0,0,0,client_4
6364,M21223,M,300.0,309.6,1618,36.2,53,0,0,0,0,0,0,client_4
7018,M21877,M,300.7,310.6,1474,37.0,33,0,0,0,0,0,0,client_4
2915,H32328,H,300.6,309.6,1888,20.5,133,0,0,0,0,0,0,client_4
6391,L53570,L,300.3,309.8,1450,55.0,135,0,0,0,0,0,0,client_4
1271,M16130,M,298.0,309.4,1276,65.9,50,0,0,0,0,0,0,client_4
4022,H33435,H,302.1,310.9,1452,42.5,198,0,0,0,0,0,0,client_4
6090,L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,client_4
2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0,client_4
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0,client_4
1926,L49105,L,297.9,307.7,1537,37.7,15,0,0,0,0,0,0,client_4
9845,H39258,H,298.3,309.1,1484,37.0,28,0,0,0,0,0,0,client_4
7412,L54591,L,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,client_4
4113,H33526,H,301.9,310.5,1472,39.7,187,0,0,0,0,0,0,client_4
3134,H32547,H,300.2,309.6,1442,49.2,61,0,0,0,0,0,0,client_4
67,M14926,M,298.9,308.9,1679,28.7,181,0,0,0,0,0,0,client_4
2070,H31483,H,299.7,309.6,1553,41.0,179,0,0,0,0,0,0,client_4
9145,M24004,M,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,client_4
4928,M19787,M,303.5,312.3,1543,33.3,71,0,0,0,0,0,0,client_4
4698,M19557,M,303.5,311.6,1573,34.0,134,0,0,0,0,0,0,client_4
2833,M17692,M,300.4,309.3,1467,40.3,166,0,0,0,0,0,0,client_4
2014,L49193,L,298.6,308.4,1485,42.9,38,0,0,0,0,0,0,client_4
3137,L50316,L,300.4,309.9,1435,54.8,70,0,0,0,0,0,0,client_4
9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,client_4
5835,L53014,L,301.3,311.3,1434,49.8,16,0,0,0,0,0,0,client_4
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,client_4
9665,L56844,L,299.1,310.2,1317,54.8,231,1,0,0,0,1,0,client_4
6684,L53863,L,301.5,310.9,1318,50.6,11,0,0,0,0,0,0,client_4
7596,H37009,H,300.5,311.2,1397,45.2,2,0,0,0,0,0,0,client_4
2193,L49372,L,299.6,309.0,1472,48.8,72,0,0,0,0,0,0,client_4
1205,L48384,L,296.9,308.0,1521,34.5,84,0,0,0,0,0,0,client_4
3409,M18268,M,301.2,310.4,1382,41.6,117,0,0,0,0,0,0,client_4
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,client_4
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,client_4
8594,M23453,M,297.4,308.0,1601,34.6,181,0,0,0,0,0,0,client_4
9723,H39136,H,298.8,309.8,1911,21.6,126,0,0,0,0,0,0,client_4
4458,M19317,M,302.5,310.3,1710,27.3,186,0,0,0,0,0,0,client_4
3625,M18484,M,302.0,311.4,1587,35.9,30,0,0,0,0,0,0,client_4
6710,L53889,L,301.4,310.6,1481,37.6,77,0,0,0,0,0,0,client_4
909,M15768,M,295.5,306.1,1822,24.3,164,0,0,0,0,0,0,client_4
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,client_4
9798,M24657,M,298.4,309.2,1597,33.5,116,0,0,0,0,0,0,client_4
5123,H34536,H,304.2,313.5,1684,29.8,156,0,0,0,0,0,0,client_4
6348,L53527,L,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,client_4
5508,L52687,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,client_4
8063,M22922,M,300.3,311.6,1359,54.1,81,0,0,0,0,0,0,client_4
4773,M19632,M,303.6,312.0,1435,37.9,98,0,0,0,0,0,0,client_4
3148,M18007,M,300.4,309.7,1440,42.8,104,0,0,0,0,0,0,client_4
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,client_4
5477,M20336,M,302.6,312.1,1445,42.0,181,0,0,0,0,0,0,client_4
9984,L57163,L,298.7,308.4,1694,28.7,195,0,0,0,0,0,0,client_4
8895,M23754,M,297.5,308.7,1546,38.0,123,0,0,0,0,0,0,client_4
1643,H31056,H,298.0,307.8,1588,35.4,114,0,0,0,0,0,0,client_4
5945,M20804,M,300.7,310.6,1484,38.0,84,0,0,0,0,0,0,client_4
735,H30148,H,297.0,308.4,1305,54.6,168,0,0,0,0,0,0,client_4
3103,L50282,L,299.9,309.1,1412,48.3,198,0,0,0,0,0,0,client_4
9902,M24761,M,298.7,309.2,1423,48.9,187,0,0,0,0,0,0,client_4
914,L48093,L,295.5,306.0,1621,29.5,176,0,0,0,0,0,0,client_4
6646,M21505,M,301.5,310.4,1486,39.6,144,0,0,0,0,0,0,client_4
3857,M18716,M,302.4,311.2,1330,58.6,201,0,0,0,0,0,0,client_4
8001,M22860,M,300.8,312.0,1443,53.3,151,0,0,0,0,0,0,client_4
8181,M23040,M,299.7,311.2,1616,42.3,180,0,0,0,0,0,0,client_4
3030,L50209,L,300.4,309.5,1525,51.3,4,0,0,0,0,0,0,client_4
3532,M18391,M,301.9,310.9,1641,33.2,3,0,0,0,0,0,0,client_4
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,client_4
3979,L51158,L,302.2,311.3,1382,46.4,94,0,0,0,0,0,0,client_4
5082,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0,client_4
7366,L54545,L,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,client_4
9268,L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,client_4
7821,M22680,M,299.8,311.2,1706,29.2,148,0,0,0,0,0,0,client_4
6100,H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,client_4
2891,L50070,L,300.6,309.7,1593,32.4,76,0,0,0,0,0,0,client_4
7847,M22706,M,300.2,311.6,1608,35.0,212,0,0,0,0,0,0,client_4
1228,L48407,L,297.1,308.4,1422,42.1,148,0,0,0,0,0,0,client_4
5186,L52365,L,304.0,313.0,2012,21.1,115,0,0,0,0,0,0,client_4
3612,L50791,L,301.7,310.9,1405,46.4,207,1,1,0,0,0,1,client_4
5479,L52658,L,302.7,312.2,1611,34.1,186,0,0,0,0,0,0,client_4
9503,L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0,client_4
1226,H30639,H,297.1,308.3,1492,41.5,141,0,0,0,0,0,0,client_4
8771,L55950,L,297.4,308.6,1680,32.8,200,0,0,0,0,0,0,client_4
9323,M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,client_4
7699,L54878,L,300.6,311.5,1419,38.6,31,0,0,0,0,0,0,client_4
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,client_4
7225,L54404,L,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,client_4
9742,L56921,L,298.9,310.1,1495,42.9,175,0,0,0,0,0,0,client_4
4643,L51822,L,303.2,311.4,1238,54.6,226,1,0,1,0,1,0,client_4
2289,M17148,M,299.4,308.6,1541,39.1,109,0,0,0,0,0,0,client_4
546,L47725,L,297.6,309.4,1958,22.1,108,0,0,0,0,0,0,client_4
9692,L56871,L,299.0,310.0,1582,31.9,51,0,0,0,0,0,0,client_4
8931,L56110,L,297.4,308.4,1571,39.4,0,0,0,0,0,0,0,client_4
6954,L54133,L,300.8,311.3,1462,41.4,75,0,0,0,0,0,0,client_4
6690,L53869,L,301.7,311.0,1546,43.0,23,0,0,0,0,0,0,client_4
4380,M19239,M,301.8,309.5,1732,30.1,220,0,0,0,0,0,0,client_4
5867,L53046,L,301.5,311.1,1459,45.1,97,0,0,0,0,0,0,client_4
4926,L52105,L,303.4,312.3,1680,30.6,67,0,0,0,0,0,0,client_4
2054,L49233,L,299.5,309.3,1382,61.0,140,0,0,0,0,0,0,client_4
7115,H36528,H,300.9,310.4,1457,43.8,69,0,0,0,0,0,0,client_4
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,client_4
3123,L50302,L,300.0,309.3,1473,46.0,35,0,0,0,0,0,0,client_4
6776,L53955,L,301.2,310.6,1670,30.0,40,0,0,0,0,0,0,client_4
1291,L48470,L,298.6,309.7,1429,45.8,113,0,0,0,0,0,0,client_4
3462,H32875,H,301.6,310.4,1330,49.5,30,0,0,0,0,0,0,client_4
2078,L49257,L,299.4,309.4,1701,31.2,199,0,0,0,0,0,0,client_4
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0,client_4
7836,L55015,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,client_4
7924,M22783,M,300.8,312.0,1450,45.0,183,0,0,0,0,0,0,client_4
1455,L48634,L,299.1,310.4,1428,46.9,87,0,0,0,0,0,0,client_4
9646,L56825,L,299.4,310.5,1749,28.1,179,0,0,0,0,0,0,client_4
8192,M23051,M,299.6,310.9,1630,29.8,206,0,0,0,0,0,0,client_4
5982,M20841,M,300.7,310.7,1347,46.5,183,0,0,0,0,0,0,client_4
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0,client_4
2871,M17730,M,300.8,309.7,1519,39.7,16,0,0,0,0,0,0,client_4
3082,M17941,M,300.0,309.3,1932,21.8,135,0,0,0,0,0,0,client_4
8770,M23629,M,297.4,308.6,1452,41.2,197,0,0,0,0,0,0,client_4
4816,H34229,H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0,client_4
6844,L54023,L,301.3,311.3,1509,42.5,213,0,0,0,0,0,0,client_4
2526,M17385,M,298.8,308.6,1598,35.1,52,0,0,0,0,0,0,client_4
3388,M18247,M,301.6,310.8,1290,65.3,63,0,0,0,0,0,0,client_4
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0,client_4
8587,H38000,H,297.3,307.9,1461,37.5,161,0,0,0,0,0,0,client_4
3834,M18693,M,302.3,311.0,1541,36.6,143,0,0,0,0,0,0,client_4
7620,L54799,L,300.6,311.5,1459,47.0,63,0,0,0,0,0,0,client_4
3530,L50709,L,301.9,310.9,1567,39.0,214,1,1,0,0,0,0,client_4
7293,M22152,M,300.1,310.4,1556,38.1,92,0,0,0,0,0,0,client_4
1877,L49056,L,298.3,308.0,1242,62.0,98,0,0,0,0,0,0,client_4
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,client_4
3266,L50445,L,301.3,310.1,1355,53.6,193,0,0,0,0,0,0,client_4
8017,M22876,M,300.9,312.0,1447,41.4,193,0,0,0,0,0,0,client_4
2887,H32300,H,300.5,309.5,1635,34.2,62,0,0,0,0,0,0,client_4
6025,L53204,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,client_4
7599,L54778,L,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,client_4
3099,M17958,M,299.9,309.2,1389,51.2,185,0,0,0,0,0,0,client_4
2374,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0,client_4
4738,M19597,M,303.2,311.5,1336,58.2,2,1,0,1,0,0,0,client_4
4691,M19550,M,303.4,311.5,1483,43.0,117,0,0,0,0,0,0,client_4
4843,M19702,M,303.3,311.8,1489,49.4,64,0,0,0,0,0,0,client_4
8632,H38045,H,297.3,308.3,1506,37.0,54,0,0,0,0,0,0,client_4
4416,L51595,L,302.6,310.4,1514,42.7,75,0,0,0,0,0,0,client_4
2542,H31955,H,299.1,308.8,1553,32.6,90,0,0,0,0,0,0,client_4
632,L47811,L,298.4,310.0,1554,37.3,103,0,0,0,0,0,0,client_4
9336,L56515,L,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,client_4
4319,L51498,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0,client_4
2510,L49689,L,299.0,308.9,1511,35.9,16,0,0,0,0,0,0,client_4
1104,M15963,M,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,client_4
9910,L57089,L,298.7,309.1,1607,32.7,2,0,0,0,0,0,0,client_4
6972,M21831,M,300.7,311.0,1559,42.8,121,0,0,0,0,0,0,client_4
6731,M21590,M,301.6,311.0,1431,42.3,129,0,0,0,0,0,0,client_4
7028,L54207,L,300.6,310.6,1508,34.8,62,0,0,0,0,0,0,client_4
4693,M19552,M,303.4,311.4,1606,29.6,122,0,0,0,0,0,0,client_4
8000,M22859,M,300.9,312.1,1617,31.0,148,0,0,0,0,0,0,client_4
5279,M20138,M,303.5,312.9,1618,30.4,130,0,0,0,0,0,0,client_4
9934,L57113,L,298.3,308.3,1597,32.4,69,0,0,0,0,0,0,client_4
7066,L54245,L,300.8,310.6,1384,52.9,165,0,0,0,0,0,0,client_4
1379,H30792,H,298.8,310.2,1455,44.9,107,0,0,0,0,0,0,client_4
1935,L49114,L,298.1,307.9,1698,33.3,40,0,0,0,0,0,0,client_4
3485,L50664,L,301.9,310.8,1519,39.0,90,0,0,0,0,0,0,client_4
1638,L48817,L,297.9,307.8,1665,33.9,102,0,0,0,0,0,0,client_4
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,client_4
3114,M17973,M,299.9,309.1,1345,56.8,10,0,0,0,0,0,0,client_4
9697,L56876,L,298.9,309.9,1404,39.8,62,0,0,0,0,0,0,client_4
5802,L52981,L,301.5,310.8,1413,44.6,166,0,0,0,0,0,0,client_4
8469,H37882,H,298.6,309.7,1463,39.1,66,0,0,0,0,0,0,client_4
2235,L49414,L,299.4,308.6,1492,40.5,181,0,0,0,0,0,0,client_4
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,client_4
3799,L50978,L,302.1,310.8,1786,25.7,47,0,0,0,0,0,0,client_4
1878,M16737,M,298.2,307.8,1566,33.8,100,0,0,0,0,0,0,client_4
1189,L48368,L,297.3,308.4,1339,52.1,36,0,0,0,0,0,0,client_4
912,M15771,M,295.6,306.1,1490,42.7,171,0,0,0,0,0,0,client_4
3949,M18808,M,302.2,311.3,1510,37.1,10,0,0,0,0,0,0,client_4
8190,L55369,L,299.7,311.0,1983,21.0,201,0,0,0,0,0,0,client_4
538,H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,client_4
5555,M20414,M,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,client_4
6599,L53778,L,301.5,310.7,1424,51.1,22,0,0,0,0,0,0,client_4
8832,H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,0,client_4
1013,M15872,M,296.1,307.1,1433,38.5,14,0,0,0,0,0,0,client_4
9200,L56379,L,297.9,308.8,1613,31.4,57,0,0,0,0,0,0,client_4
1359,M16218,M,298.7,310.1,1693,31.9,51,0,0,0,0,0,0,client_4
8484,L55663,L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,client_4
6948,M21807,M,300.7,311.3,1562,37.1,58,0,0,0,0,0,0,client_4
8795,M23654,M,297.4,308.5,1497,36.4,56,0,0,0,0,0,0,client_4
6824,M21683,M,300.9,310.7,1268,56.3,161,0,0,0,0,0,0,client_4
6764,M21623,M,301.4,310.8,1782,26.5,6,0,0,0,0,0,0,client_4
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,client_4
4161,M19020,M,302.0,310.4,1608,33.1,97,0,0,0,0,0,0,client_4
669,L47848,L,297.5,308.9,1738,24.0,195,0,0,0,0,0,0,client_4
2500,M17359,M,299.1,308.9,1325,48.4,220,0,0,0,0,0,0,client_4
5482,L52661,L,302.6,312.0,1781,28.5,196,0,0,0,0,0,0,client_4
8796,L55975,L,297.3,308.4,1459,39.4,59,0,0,0,0,0,0,client_4
2974,M17833,M,300.6,309.3,1510,46.0,87,0,0,0,0,0,0,client_4
6621,M21480,M,301.6,310.7,1791,23.8,81,0,0,0,0,0,0,client_4
7896,L55075,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0,client_4
1100,M15959,M,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,client_4
7054,H36467,H,300.7,310.5,1567,38.7,129,0,0,0,0,0,0,client_4
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,client_4
4914,M19773,M,303.5,312.3,1593,35.2,29,0,0,0,0,0,0,client_4
8847,M23706,M,297.4,308.8,1325,62.4,204,1,1,0,0,1,0,client_4
5324,M20183,M,303.4,312.7,1399,48.4,34,0,0,0,0,0,0,client_4
2454,L49633,L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0,client_4
703,M15562,M,297.7,308.9,1531,48.3,84,0,0,0,0,0,0,client_4
4621,L51800,L,303.1,311.3,1336,52.6,172,1,0,1,0,0,0,client_4
9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,client_4
9271,L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,client_4
5864,M20723,M,301.4,311.1,1758,25.4,88,0,0,0,0,0,0,client_4
8413,M23272,M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,client_4
6474,H35887,H,300.4,309.5,1547,50.7,131,0,0,0,0,0,0,client_4
9515,L56694,L,299.0,310.1,1416,45.9,47,0,0,0,0,0,0,client_4
2106,L49285,L,299.3,309.1,1495,44.0,55,0,0,0,0,0,0,client_4
5351,M20210,M,303.4,312.8,1622,35.1,107,0,0,0,0,0,0,client_4
3023,L50202,L,300.5,309.6,1760,30.6,213,0,0,0,0,0,0,client_4
1886,L49065,L,298.0,307.6,1683,32.8,122,0,0,0,0,0,0,client_4
7100,M21959,M,300.7,310.2,1373,44.1,28,0,0,0,0,0,0,client_4
4046,M18905,M,301.8,310.9,1881,20.9,23,0,0,0,0,0,0,client_4
8330,L55509,L,298.8,309.7,1424,49.6,129,0,0,0,0,0,0,client_4
1022,M15881,M,296.3,307.2,1454,42.5,35,0,0,0,0,0,0,client_4
3378,H32791,H,301.5,310.8,1591,29.6,33,0,0,0,0,0,0,client_4
4124,M18983,M,302.1,310.6,1517,38.9,2,0,0,0,0,0,0,client_4
8995,M23854,M,297.1,307.9,1980,20.3,159,0,0,0,0,0,0,client_4
926,H30339,H,295.6,306.1,1623,30.9,210,0,0,0,0,0,0,client_4
2965,L50144,L,300.7,309.5,1692,30.3,64,0,0,0,0,0,0,client_4
4834,L52013,L,303.4,311.9,1377,41.6,34,1,0,1,0,0,0,client_4
41,L47220,L,298.8,309.1,1362,45.4,113,0,0,0,0,0,0,client_4
1238,M16097,M,297.1,308.4,1502,37.3,181,0,0,0,0,0,0,client_4
8754,M23613,M,297.4,308.6,1657,33.1,156,0,0,0,0,0,0,client_4
1173,L48352,L,297.1,308.1,1446,36.6,227,0,0,0,0,0,0,client_4
8784,M23643,M,297.6,308.6,1254,45.8,31,0,0,0,0,0,0,client_4
4098,L51277,L,301.9,310.4,1518,34.1,155,0,0,0,0,0,0,client_4
2357,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,client_4
8687,M23546,M,297.2,308.5,1611,31.6,197,0,0,0,0,0,0,client_4
725,L47904,L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0,client_4
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,client_4
7044,M21903,M,300.7,310.6,2006,19.1,102,0,0,0,0,0,0,client_4
8497,M23356,M,298.3,309.4,1816,22.6,138,0,0,0,0,0,0,client_4
2850,L50029,L,300.4,309.3,1766,28.2,207,0,0,0,0,0,0,client_4
8717,M23576,M,297.1,308.6,1717,31.3,61,0,0,0,0,0,0,client_4
1190,M16049,M,297.2,308.3,1794,27.5,38,0,0,0,0,0,0,client_4
3944,L51123,L,302.3,311.4,1333,66.7,205,1,0,0,1,1,0,client_4
5678,L52857,L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,client_4
6789,M21648,M,301.1,310.6,1410,43.9,73,0,0,0,0,0,0,client_4
7325,M22184,M,299.9,310.4,1820,26.6,175,0,0,0,0,0,0,client_4
4476,L51655,L,302.7,310.5,1351,41.8,10,1,0,1,0,0,0,client_4
5997,M20856,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0,client_4
9687,L56866,L,299.1,310.1,1486,40.7,39,0,0,0,0,0,0,client_4
6037,M20896,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,client_4
569,L47748,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,0,client_4
9518,L56697,L,298.9,310.1,1523,39.1,53,0,0,0,0,0,0,client_4
7558,M22417,M,300.4,311.5,1750,27.3,116,0,0,0,0,0,0,client_4
1229,M16088,M,297.1,308.4,1583,38.2,150,0,0,0,0,0,0,client_4
889,M15748,M,295.6,306.1,1651,28.1,110,0,0,0,0,0,0,client_4
628,L47807,L,298.4,310.1,1455,42.2,94,0,0,0,0,0,0,client_4
3307,L50486,L,301.4,310.5,1432,54.3,81,0,0,0,0,0,0,client_4
8148,L55327,L,299.5,310.8,1447,41.0,93,0,0,0,0,0,0,client_4
7077,L54256,L,300.7,310.5,1960,21.0,194,0,0,0,0,0,0,client_4
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,client_4
1804,L48983,L,298.1,307.7,1388,40.3,109,0,0,0,0,0,0,client_4
1745,M16604,M,298.5,308.0,1461,51.9,157,0,0,0,0,0,0,client_4
4681,L51860,L,303.6,311.7,1491,39.8,92,0,0,0,0,0,0,client_4
8563,L55742,L,298.1,308.9,1351,52.4,102,0,0,0,0,0,0,client_4
8839,L56018,L,297.5,309.0,1320,54.7,179,0,0,0,0,0,0,client_4
